"STATION","NAME","DATE","TAVG"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-04","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-05","6.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-06","7.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-07","-0.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-08","4.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-09","6.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-10","1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-11","-2.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-12","-3.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-13","-1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-14","-2.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-15","-0.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-16","1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-17","-0.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-18","0.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-19","2.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-20","1.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-21","-10.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-22","-7.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-23","1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-24","9.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-25","2.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-26","-1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-27","3.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-28","0.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-29","0.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-30","-1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-01-31","-12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-01","-9.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-02","-4.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-03","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-04","7.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-05","9.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-06","5.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-07","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-08","7.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-09","-0.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-10","-1.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-11","1.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-12","-0.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-13","2.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-14","2.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-15","7.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-16","5.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-17","0.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-18","2.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-19","-1.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-20","-1.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-21","3.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-22","5.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-23","2.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-24","3.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-25","5.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-26","-1.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-27","-3.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-02-28","-1.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-01","-1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-02","1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-03","3.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-04","1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-05","-2.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-06","-4.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-07","-4.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-08","-1.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-09","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-10","3.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-11","7.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-12","4.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-13","3.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-14","7.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-15","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-16","10.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-17","3.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-18","3.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-19","5.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-20","6.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-21","5.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-22","6.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-23","4.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-24","8.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-25","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-26","5.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-27","4.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-28","5.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-29","10.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-30","13.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-03-31","11.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-01","4.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-02","6.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-03","10.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-04","11.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-05","5.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-06","8.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-07","13.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-08","16.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-09","8.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-10","10.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-11","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-12","10.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-13","17.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-14","17.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-15","13.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-16","10.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-17","11.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-18","12.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-19","16.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-20","15.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-21","13.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-22","12.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-23","16.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-24","17.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-25","13.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-26","11.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-27","12.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-28","9.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-29","9.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-04-30","10.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-01","11.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-02","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-03","10.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-04","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-05","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-06","12.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-07","13.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-08","15.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-09","13.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-10","16.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-11","18.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-12","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-13","8.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-14","8.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-15","12.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-16","17.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-17","20.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-18","19.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-19","18.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-20","24.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-21","19.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-22","18.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-23","19.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-24","21.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-25","17.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-26","22.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-27","23.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-28","20.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-29","17.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-30","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-05-31","20.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-01","21.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-02","21.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-03","19.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-04","17.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-05","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-06","24.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-07","22.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-08","21.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-09","19.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-10","17.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-11","20.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-12","20.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-13","17.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-14","18.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-15","23.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-16","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-17","23.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-18","21.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-19","19.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-20","19.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-21","21.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-22","22.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-23","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-24","26.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-25","24.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-26","26.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-27","27.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-28","28.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-29","28.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-06-30","25.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-01","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-02","27.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-03","27.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-04","27.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-05","25.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-06","28.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-07","26.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-08","23.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-09","26.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-10","28.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-11","27.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-12","26.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-13","26.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-14","29.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-15","26.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-16","28.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-17","30.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-18","24.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-19","26.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-20","32.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-21","33.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-22","28.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-23","22.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-24","23.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-25","25.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-26","26.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-27","26.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-28","28.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-29","29.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-30","30.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-07-31","27.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-01","25.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-02","26.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-03","26.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-04","25.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-05","25.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-06","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-07","25.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-08","25.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-09","25.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-10","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-11","23.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-12","26.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-13","25.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-14","24.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-15","24.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-16","23.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-17","25.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-18","26.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-19","27.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-20","27.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-21","27.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-22","28.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-23","22.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-24","21.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-25","21.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-26","19.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-27","20.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-28","21.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-29","24.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-30","25.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-08-31","25.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-01","22.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-02","22.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-03","23.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-04","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-05","22.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-06","19.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-07","18.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-08","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-09","21.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-10","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-11","25.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-12","26.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-13","18.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-14","20.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-15","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-16","23.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-17","21.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-18","18.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-19","16.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-20","19.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-21","23.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-22","24.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-23","26.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-24","23.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-25","21.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-26","22.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-27","20.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-28","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-29","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-09-30","18.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-01","21.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-02","26.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-03","16.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-04","16.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-05","11.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-06","17.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-07","22.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-08","16.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-09","14.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-10","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-11","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-12","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-13","16.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-14","17.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-15","16.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-16","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-17","13.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-18","12.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-19","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-20","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-21","14.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-22","14.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-23","16.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-24","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-25","15.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-26","15.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-27","15.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-28","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-29","13.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-30","14.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-10-31","16.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-01","12.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-02","7.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-03","8.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-04","9.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-05","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-06","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-07","11.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-08","4.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-09","1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-10","6.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-11","11.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-12","9.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-13","-1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-14","1.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-15","7.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-16","5.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-17","2.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-18","4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-19","6.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-20","6.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-21","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-22","10.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-23","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-24","6.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-25","7.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-26","10.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-27","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-28","10.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-29","3.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-11-30","2.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-01","1.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-02","2.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-03","1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-04","2.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-05","4.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-06","5.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-07","3.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-08","1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-09","8.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-10","13.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-11","4.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-12","0.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-13","3.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-14","9.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-15","7.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-16","2.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-17","1.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-18","1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-19","-4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-20","-2.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-21","-2.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-22","2.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-23","7.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-24","7.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-25","3.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-26","3.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-27","9.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-28","9.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-29","5.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-30","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2019-12-31","4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-01","4.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-02","4.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-03","8.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-04","8.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-05","4.6"
